id_ptp,ptp_trunk,id,mean_correct_one_square_away_shuff,mean_correct_one_square_away,mean_correct_exact_shuff,mean_correct_exact
9,609478f...,3289,0.15,0.3,0.4,0.1
9,609478f...,3290,0.15,0.3,0.3,0.1
9,609478f...,3291,0.15,0.3,0.4,0.1
9,609478f...,3292,0.15,0.3,0.35,0.1
9,609478f...,3293,0.15,0.3,0.3,0.1
9,609478f...,3294,0.3,0.3,0.4,0.1
9,609478f...,3295,0.1,0.3,0.15,0.1
9,609478f...,3296,0.25,0.3,0.35,0.1
9,609478f...,3297,0.2,0.3,0.2,0.1
9,609478f...,3298,0.2,0.3,0.45,0.1
9,609478f...,3299,0.2,0.3,0.25,0.1
9,609478f...,3300,0.15,0.3,0.4,0.1
9,609478f...,3301,0.15,0.3,0.35,0.1
9,609478f...,3302,0.25,0.3,0.35,0.1
9,609478f...,3303,0.2,0.3,0.35,0.1
9,609478f...,3304,0.25,0.3,0.2,0.1
9,609478f...,3305,0.2,0.3,0.1,0.1
9,609478f...,3306,0.1,0.3,0.35,0.1
9,609478f...,3307,0.3,0.3,0.2,0.1
9,609478f...,3308,0,0.3,0.25,0.1
9,609478f...,3309,0.05,0.3,0.3,0.1
9,609478f...,3310,0.1,0.3,0.35,0.1
9,609478f...,3311,0.1,0.3,0.15,0.1
9,609478f...,3312,0.35,0.3,0.25,0.1
9,609478f...,3313,0.15,0.3,0.15,0.1
9,609478f...,3314,0.15,0.3,0.4,0.1
9,609478f...,3315,0.15,0.3,0.2,0.1
9,609478f...,3316,0.15,0.3,0.15,0.1
9,609478f...,3317,0.15,0.3,0.4,0.1
9,609478f...,3318,0.1,0.3,0.2,0.1
9,609478f...,3319,0.15,0.3,0.35,0.1
9,609478f...,3320,0.05,0.3,0.2,0.1
9,609478f...,3321,0.15,0.3,0.2,0.1
9,609478f...,3322,0.25,0.3,0.2,0.1
9,609478f...,3323,0.25,0.3,0.15,0.1
9,609478f...,3324,0.05,0.3,0.15,0.1
9,609478f...,3325,0.1,0.3,0.35,0.1
9,609478f...,3326,0.15,0.3,0.2,0.1
9,609478f...,3327,0.25,0.3,0.1,0.1
9,609478f...,3328,0.2,0.3,0.35,0.1
9,609478f...,3329,0.15,0.3,0.25,0.1
9,609478f...,3330,0.15,0.3,0.25,0.1
9,609478f...,3331,0.2,0.3,0.25,0.1
9,609478f...,3332,0.2,0.3,0.4,0.1
9,609478f...,3333,0.2,0.3,0.3,0.1
9,609478f...,3334,0.1,0.3,0.3,0.1
9,609478f...,3335,0.1,0.3,0.45,0.1
9,609478f...,3336,0.35,0.3,0.25,0.1
9,609478f...,3337,0.2,0.3,0.25,0.1
9,609478f...,3338,0.1,0.3,0.35,0.1
9,609478f...,3339,0.25,0.3,0.2,0.1
9,609478f...,3340,0.15,0.3,0.5,0.1
9,609478f...,3341,0.15,0.3,0.2,0.1
9,609478f...,3342,0.3,0.3,0.45,0.1
9,609478f...,3343,0.2,0.3,0.5,0.1
9,609478f...,3344,0.2,0.3,0.35,0.1
9,609478f...,3345,0.15,0.3,0.25,0.1
9,609478f...,3346,0.3,0.3,0.25,0.1
9,609478f...,3347,0.2,0.3,0.3,0.1
9,609478f...,3348,0.15,0.3,0.4,0.1
9,609478f...,3349,0.1,0.3,0.25,0.1
9,609478f...,3350,0.2,0.3,0.35,0.1
9,609478f...,3351,0.2,0.3,0.2,0.1
9,609478f...,3352,0.15,0.3,0.1,0.1
9,609478f...,3353,0.1,0.3,0.2,0.1
9,609478f...,3354,0.15,0.3,0.35,0.1
9,609478f...,3355,0.2,0.3,0.45,0.1
9,609478f...,3356,0.15,0.3,0.35,0.1
9,609478f...,3357,0.1,0.3,0.15,0.1
9,609478f...,3358,0.3,0.3,0.3,0.1
9,609478f...,3359,0.1,0.3,0.2,0.1
9,609478f...,3360,0.15,0.3,0.25,0.1
9,609478f...,3361,0.25,0.3,0.25,0.1
9,609478f...,3362,0.15,0.3,0.25,0.1
9,609478f...,3363,0.15,0.3,0.3,0.1
9,609478f...,3364,0.1,0.3,0.35,0.1
9,609478f...,3365,0.1,0.3,0.05,0.1
9,609478f...,3366,0.15,0.3,0.3,0.1
9,609478f...,3367,0.1,0.3,0.35,0.1
9,609478f...,3368,0.1,0.3,0.25,0.1
9,609478f...,3369,0.1,0.3,0.3,0.1
9,609478f...,3370,0.15,0.3,0.3,0.1
9,609478f...,3371,0.2,0.3,0.1,0.1
9,609478f...,3372,0.2,0.3,0.45,0.1
9,609478f...,3373,0.1,0.3,0.2,0.1
9,609478f...,3374,0.1,0.3,0.35,0.1
9,609478f...,3375,0.15,0.3,0.45,0.1
9,609478f...,3376,0.15,0.3,0.2,0.1
9,609478f...,3377,0.3,0.3,0.35,0.1
9,609478f...,3378,0.15,0.3,0.3,0.1
9,609478f...,3379,0.1,0.3,0.35,0.1
9,609478f...,3380,0.2,0.3,0.3,0.1
9,609478f...,3381,0.2,0.3,0.3,0.1
9,609478f...,3382,0.05,0.3,0.3,0.1
9,609478f...,3383,0.15,0.3,0.5,0.1
9,609478f...,3384,0.2,0.3,0.35,0.1
9,609478f...,3385,0.25,0.3,0.2,0.1
9,609478f...,3386,0.2,0.3,0.2,0.1
9,609478f...,3387,0.15,0.3,0.25,0.1
9,609478f...,3388,0.25,0.3,0.3,0.1
9,609478f...,3389,0.1,0.3,0.2,0.1
9,609478f...,3390,0.2,0.3,0.2,0.1
9,609478f...,3391,0.1,0.3,0.2,0.1
9,609478f...,3392,0.2,0.3,0.35,0.1
9,609478f...,3393,0.1,0.3,0.3,0.1
9,609478f...,3394,0.2,0.3,0.2,0.1
9,609478f...,3395,0.2,0.3,0.3,0.1
9,609478f...,3396,0.05,0.3,0.3,0.1
9,609478f...,3397,0.15,0.3,0.45,0.1
9,609478f...,3398,0.05,0.3,0.15,0.1
9,609478f...,3399,0.05,0.3,0.15,0.1
9,609478f...,3400,0.15,0.3,0.15,0.1
9,609478f...,3401,0.15,0.3,0.25,0.1
9,609478f...,3402,0.25,0.3,0.25,0.1
9,609478f...,3403,0.3,0.3,0.4,0.1
9,609478f...,3404,0.2,0.3,0.15,0.1
9,609478f...,3405,0.2,0.3,0.25,0.1
9,609478f...,3406,0.25,0.3,0.3,0.1
9,609478f...,3407,0.2,0.3,0.35,0.1
9,609478f...,3408,0.2,0.3,0.5,0.1
9,609478f...,3409,0.1,0.3,0.25,0.1
9,609478f...,3410,0.05,0.3,0.2,0.1
9,609478f...,3411,0.15,0.3,0.2,0.1
9,609478f...,3412,0.25,0.3,0.2,0.1
9,609478f...,3413,0.05,0.3,0.25,0.1
9,609478f...,3414,0.1,0.3,0.25,0.1
9,609478f...,3415,0.2,0.3,0.2,0.1
9,609478f...,3416,0.15,0.3,0.15,0.1
9,609478f...,3417,0.15,0.3,0.2,0.1
9,609478f...,3418,0.15,0.3,0.4,0.1
9,609478f...,3419,0.3,0.3,0.25,0.1
9,609478f...,3420,0.3,0.3,0.3,0.1
9,609478f...,3421,0.15,0.3,0.1,0.1
9,609478f...,3422,0.2,0.3,0.3,0.1
9,609478f...,3423,0.15,0.3,0.3,0.1
9,609478f...,3424,0.15,0.3,0.1,0.1
9,609478f...,3425,0.05,0.3,0.2,0.1
9,609478f...,3426,0.2,0.3,0.15,0.1
9,609478f...,3427,0.15,0.3,0.45,0.1
9,609478f...,3428,0.15,0.3,0.25,0.1
9,609478f...,3429,0.1,0.3,0.3,0.1
9,609478f...,3430,0.1,0.3,0.25,0.1
9,609478f...,3431,0.2,0.3,0.4,0.1
9,609478f...,3432,0.15,0.3,0.3,0.1
9,609478f...,3433,0.25,0.3,0.4,0.1
9,609478f...,3434,0.25,0.3,0.25,0.1
9,609478f...,3435,0.25,0.3,0.25,0.1
9,609478f...,3436,0.2,0.3,0.1,0.1
9,609478f...,3437,0.1,0.3,0.25,0.1
9,609478f...,3438,0.2,0.3,0.35,0.1
9,609478f...,3439,0.15,0.3,0.3,0.1
9,609478f...,3440,0.15,0.3,0.3,0.1
9,609478f...,3441,0.2,0.3,0.3,0.1
9,609478f...,3442,0.25,0.3,0.15,0.1
9,609478f...,3443,0.25,0.3,0.35,0.1
9,609478f...,3444,0.15,0.3,0.35,0.1
9,609478f...,3445,0.15,0.3,0.35,0.1
9,609478f...,3446,0.2,0.3,0.15,0.1
9,609478f...,3447,0.15,0.3,0.25,0.1
9,609478f...,3448,0.15,0.3,0.4,0.1
9,609478f...,3449,0.2,0.3,0.3,0.1
9,609478f...,3450,0.25,0.3,0.3,0.1
9,609478f...,3451,0.15,0.3,0.35,0.1
9,609478f...,3452,0.1,0.3,0.3,0.1
9,609478f...,3453,0.15,0.3,0.4,0.1
9,609478f...,3454,0.15,0.3,0.25,0.1
9,609478f...,3455,0.25,0.3,0.3,0.1
9,609478f...,3456,0.05,0.3,0.2,0.1
9,609478f...,3457,0.15,0.3,0.25,0.1
9,609478f...,3458,0.2,0.3,0.25,0.1
9,609478f...,3459,0.15,0.3,0.25,0.1
9,609478f...,3460,0.15,0.3,0.35,0.1
9,609478f...,3461,0.25,0.3,0.4,0.1
9,609478f...,3462,0.2,0.3,0.4,0.1
9,609478f...,3463,0.2,0.3,0.3,0.1
9,609478f...,3464,0.2,0.3,0.3,0.1
9,609478f...,3465,0.1,0.3,0.25,0.1
9,609478f...,3466,0.2,0.3,0.3,0.1
9,609478f...,3467,0.15,0.3,0.4,0.1
9,609478f...,3468,0.1,0.3,0.3,0.1
9,609478f...,3469,0.05,0.3,0.25,0.1
9,609478f...,3470,0.2,0.3,0.25,0.1
9,609478f...,3471,0.15,0.3,0.15,0.1
9,609478f...,3472,0.3,0.3,0.45,0.1
9,609478f...,3473,0.2,0.3,0.25,0.1
9,609478f...,3474,0.15,0.3,0.1,0.1
9,609478f...,3475,0,0.3,0.3,0.1
9,609478f...,3476,0.15,0.3,0.4,0.1
9,609478f...,3477,0.15,0.3,0.25,0.1
9,609478f...,3478,0.2,0.3,0.25,0.1
9,609478f...,3479,0.2,0.3,0.2,0.1
9,609478f...,3480,0.2,0.3,0.25,0.1
9,609478f...,3481,0.25,0.3,0.25,0.1
9,609478f...,3482,0.2,0.3,0.25,0.1
9,609478f...,3483,0.1,0.3,0.15,0.1
9,609478f...,3484,0.25,0.3,0.25,0.1
9,609478f...,3485,0.25,0.3,0.25,0.1
9,609478f...,3486,0.1,0.3,0.4,0.1
9,609478f...,3487,0.3,0.3,0.4,0.1
9,609478f...,3488,0.2,0.3,0.2,0.1
9,609478f...,3489,0.2,0.3,0.25,0.1
9,609478f...,3490,0.15,0.3,0.3,0.1
9,609478f...,3491,0.25,0.3,0.3,0.1
9,609478f...,3492,0.2,0.3,0.3,0.1
9,609478f...,3493,0.1,0.3,0.2,0.1
9,609478f...,3494,0.1,0.3,0.25,0.1
9,609478f...,3495,0.25,0.3,0.45,0.1
9,609478f...,3496,0.1,0.3,0.3,0.1
9,609478f...,3497,0.2,0.3,0.15,0.1
9,609478f...,3498,0.15,0.3,0.3,0.1
9,609478f...,3499,0.1,0.3,0.35,0.1
9,609478f...,3500,0.15,0.3,0.2,0.1
9,609478f...,3501,0.2,0.3,0.35,0.1
9,609478f...,3502,0.25,0.3,0.25,0.1
9,609478f...,3503,0.1,0.3,0.15,0.1
9,609478f...,3504,0.15,0.3,0.2,0.1
9,609478f...,3505,0.35,0.3,0.45,0.1
9,609478f...,3506,0.2,0.3,0.4,0.1
9,609478f...,3507,0.15,0.3,0.1,0.1
9,609478f...,3508,0.2,0.3,0.35,0.1
9,609478f...,3509,0.2,0.3,0.2,0.1
9,609478f...,3510,0.2,0.3,0.3,0.1
9,609478f...,3511,0.2,0.3,0.4,0.1
9,609478f...,3512,0.3,0.3,0.35,0.1
9,609478f...,3513,0.3,0.3,0.5,0.1
9,609478f...,3514,0.15,0.3,0.3,0.1
9,609478f...,3515,0.15,0.3,0.2,0.1
9,609478f...,3516,0.1,0.3,0.2,0.1
9,609478f...,3517,0.25,0.3,0.35,0.1
9,609478f...,3518,0.15,0.3,0.3,0.1
9,609478f...,3519,0.1,0.3,0.15,0.1
9,609478f...,3520,0.15,0.3,0.35,0.1
9,609478f...,3521,0.2,0.3,0.25,0.1
9,609478f...,3522,0.1,0.3,0.25,0.1
9,609478f...,3523,0.2,0.3,0.15,0.1
9,609478f...,3524,0.3,0.3,0.45,0.1
9,609478f...,3525,0.35,0.3,0.35,0.1
9,609478f...,3526,0.15,0.3,0.1,0.1
9,609478f...,3527,0.25,0.3,0.35,0.1
9,609478f...,3528,0.2,0.3,0.3,0.1
9,609478f...,3529,0.15,0.3,0.3,0.1
9,609478f...,3530,0.25,0.3,0.25,0.1
9,609478f...,3531,0.15,0.3,0.35,0.1
9,609478f...,3532,0.15,0.3,0.3,0.1
9,609478f...,3533,0.15,0.3,0.2,0.1
9,609478f...,3534,0.15,0.3,0.3,0.1
9,609478f...,3535,0.1,0.3,0.15,0.1
9,609478f...,3536,0.15,0.3,0.35,0.1
9,609478f...,3537,0.15,0.3,0.2,0.1
9,609478f...,3538,0.05,0.3,0.25,0.1
9,609478f...,3539,0.2,0.3,0.25,0.1
9,609478f...,3540,0.25,0.3,0.4,0.1
9,609478f...,3541,0.2,0.3,0.15,0.1
9,609478f...,3542,0.15,0.3,0.3,0.1
9,609478f...,3543,0.15,0.3,0.2,0.1
9,609478f...,3544,0.1,0.3,0.1,0.1
9,609478f...,3545,0.1,0.3,0.15,0.1
9,609478f...,3546,0.1,0.3,0.3,0.1
9,609478f...,3547,0.25,0.3,0.45,0.1
9,609478f...,3548,0.05,0.3,0.1,0.1
9,609478f...,3549,0.1,0.3,0.25,0.1
9,609478f...,3550,0.25,0.3,0.3,0.1
9,609478f...,3551,0.15,0.3,0.2,0.1
9,609478f...,3552,0.05,0.3,0.25,0.1
9,609478f...,3553,0.2,0.3,0.2,0.1
9,609478f...,3554,0.1,0.3,0.2,0.1
9,609478f...,3555,0.1,0.3,0.3,0.1
9,609478f...,3556,0.2,0.3,0.25,0.1
9,609478f...,3557,0.15,0.3,0.3,0.1
9,609478f...,3558,0.2,0.3,0.45,0.1
9,609478f...,3559,0.15,0.3,0.25,0.1
9,609478f...,3560,0.1,0.3,0.5,0.1
9,609478f...,3561,0.15,0.3,0.4,0.1
9,609478f...,3562,0.05,0.3,0.15,0.1
9,609478f...,3563,0.15,0.3,0.3,0.1
9,609478f...,3564,0.2,0.3,0.2,0.1
9,609478f...,3565,0.3,0.3,0.4,0.1
9,609478f...,3566,0.15,0.3,0.3,0.1
9,609478f...,3567,0.25,0.3,0.25,0.1
9,609478f...,3568,0.2,0.3,0.25,0.1
9,609478f...,3569,0.3,0.3,0.25,0.1
9,609478f...,3570,0.25,0.3,0.45,0.1
9,609478f...,3571,0.15,0.3,0.4,0.1
9,609478f...,3572,0.15,0.3,0.45,0.1
9,609478f...,3573,0.1,0.3,0.4,0.1
9,609478f...,3574,0.15,0.3,0.25,0.1
9,609478f...,3575,0.2,0.3,0.25,0.1
9,609478f...,3576,0.3,0.3,0.4,0.1
9,609478f...,3577,0.35,0.3,0.35,0.1
9,609478f...,3578,0.25,0.3,0.5,0.1
9,609478f...,3579,0.2,0.3,0.25,0.1
9,609478f...,3580,0.25,0.3,0.2,0.1
9,609478f...,3581,0.1,0.3,0.3,0.1
9,609478f...,3582,0.25,0.3,0.35,0.1
9,609478f...,3583,0.15,0.3,0.3,0.1
9,609478f...,3584,0.25,0.3,0.25,0.1
9,609478f...,3585,0.2,0.3,0.45,0.1
9,609478f...,3586,0.05,0.3,0.15,0.1
9,609478f...,3587,0.15,0.3,0.25,0.1
9,609478f...,3588,0.15,0.3,0.25,0.1
9,609478f...,3589,0.1,0.3,0.15,0.1
9,609478f...,3590,0.3,0.3,0.35,0.1
9,609478f...,3591,0.1,0.3,0.25,0.1
9,609478f...,3592,0.15,0.3,0.3,0.1
9,609478f...,3593,0.15,0.3,0.2,0.1
9,609478f...,3594,0.05,0.3,0.35,0.1
9,609478f...,3595,0.15,0.3,0.1,0.1
9,609478f...,3596,0.2,0.3,0.35,0.1
9,609478f...,3597,0.15,0.3,0.2,0.1
9,609478f...,3598,0.1,0.3,0.15,0.1
9,609478f...,3599,0.1,0.3,0.25,0.1
9,609478f...,3600,0.1,0.3,0.35,0.1
9,609478f...,3601,0.2,0.3,0.25,0.1
9,609478f...,3602,0.1,0.3,0.35,0.1
9,609478f...,3603,0.05,0.3,0.2,0.1
9,609478f...,3604,0.25,0.3,0.3,0.1
9,609478f...,3605,0.1,0.3,0.1,0.1
9,609478f...,3606,0.05,0.3,0.2,0.1
9,609478f...,3607,0.05,0.3,0.05,0.1
9,609478f...,3608,0.25,0.3,0.25,0.1
9,609478f...,3609,0.15,0.3,0.35,0.1
9,609478f...,3610,0.2,0.3,0.35,0.1
9,609478f...,3611,0.2,0.3,0.25,0.1
9,609478f...,3612,0.1,0.3,0.15,0.1
9,609478f...,3613,0.2,0.3,0.3,0.1
9,609478f...,3614,0.2,0.3,0.25,0.1
9,609478f...,3615,0.25,0.3,0.5,0.1
9,609478f...,3616,0.2,0.3,0.2,0.1
9,609478f...,3617,0.1,0.3,0.2,0.1
9,609478f...,3618,0.05,0.3,0.2,0.1
9,609478f...,3619,0.25,0.3,0.5,0.1
9,609478f...,3620,0.15,0.3,0.3,0.1
9,609478f...,3621,0.25,0.3,0.3,0.1
9,609478f...,3622,0.2,0.3,0.15,0.1
9,609478f...,3623,0.15,0.3,0.2,0.1
9,609478f...,3624,0.2,0.3,0.45,0.1
9,609478f...,3625,0.15,0.3,0.2,0.1
9,609478f...,3626,0.1,0.3,0.25,0.1
9,609478f...,3627,0.25,0.3,0.2,0.1
9,609478f...,3628,0.05,0.3,0.25,0.1
9,609478f...,3629,0.15,0.3,0.35,0.1
9,609478f...,3630,0.3,0.3,0.4,0.1
9,609478f...,3631,0.05,0.3,0.15,0.1
9,609478f...,3632,0.25,0.3,0.35,0.1
9,609478f...,3633,0.25,0.3,0.25,0.1
9,609478f...,3634,0.15,0.3,0.15,0.1
9,609478f...,3635,0.15,0.3,0.25,0.1
9,609478f...,3636,0.1,0.3,0.3,0.1
9,609478f...,3637,0.1,0.3,0.25,0.1
9,609478f...,3638,0.2,0.3,0.25,0.1
9,609478f...,3639,0.2,0.3,0.35,0.1
9,609478f...,3640,0.25,0.3,0.25,0.1
9,609478f...,3641,0.1,0.3,0.1,0.1
9,609478f...,3642,0.05,0.3,0.25,0.1
9,609478f...,3643,0.2,0.3,0.25,0.1
9,609478f...,3644,0.2,0.3,0.4,0.1
9,609478f...,3645,0.15,0.3,0.25,0.1
9,609478f...,3646,0.15,0.3,0.3,0.1
9,609478f...,3647,0.1,0.3,0.1,0.1
9,609478f...,3648,0.1,0.3,0.3,0.1
9,609478f...,3649,0.15,0.3,0.3,0.1
9,609478f...,3650,0.1,0.3,0.25,0.1
9,609478f...,3651,0.2,0.3,0.4,0.1
9,609478f...,3652,0.05,0.3,0.1,0.1
9,609478f...,3653,0.15,0.3,0.15,0.1
9,609478f...,3654,0.05,0.3,0.15,0.1
9,609478f...,3655,0.15,0.3,0.4,0.1
9,609478f...,3656,0.2,0.3,0.45,0.1
9,609478f...,3657,0.2,0.3,0.4,0.1
9,609478f...,3658,0.15,0.3,0.35,0.1
9,609478f...,3659,0.05,0.3,0.15,0.1
9,609478f...,3660,0.2,0.3,0.35,0.1
9,609478f...,3661,0.2,0.3,0.25,0.1
9,609478f...,3662,0.15,0.3,0.3,0.1
9,609478f...,3663,0.05,0.3,0.2,0.1
9,609478f...,3664,0.1,0.3,0.25,0.1
9,609478f...,3665,0.15,0.3,0.25,0.1
9,609478f...,3666,0.2,0.3,0.25,0.1
9,609478f...,3667,0.15,0.3,0.25,0.1
9,609478f...,3668,0.15,0.3,0.25,0.1
9,609478f...,3669,0.15,0.3,0.35,0.1
9,609478f...,3670,0.1,0.3,0.45,0.1
9,609478f...,3671,0.15,0.3,0.2,0.1
9,609478f...,3672,0.25,0.3,0.4,0.1
9,609478f...,3673,0.15,0.3,0.15,0.1
9,609478f...,3674,0.15,0.3,0.4,0.1
9,609478f...,3675,0.15,0.3,0.25,0.1
9,609478f...,3676,0.2,0.3,0.3,0.1
9,609478f...,3677,0.2,0.3,0.2,0.1
9,609478f...,3678,0.2,0.3,0.25,0.1
9,609478f...,3679,0.1,0.3,0.25,0.1
9,609478f...,3680,0.2,0.3,0.35,0.1
9,609478f...,3681,0.15,0.3,0.1,0.1
9,609478f...,3682,0.15,0.3,0.2,0.1
9,609478f...,3683,0.05,0.3,0.25,0.1
9,609478f...,3684,0.1,0.3,0.25,0.1
9,609478f...,3685,0.2,0.3,0.25,0.1
9,609478f...,3686,0.2,0.3,0.35,0.1
9,609478f...,3687,0.15,0.3,0.35,0.1
9,609478f...,3688,0.25,0.3,0.35,0.1
9,609478f...,3689,0.25,0.3,0.3,0.1
9,609478f...,3690,0.15,0.3,0.2,0.1
9,609478f...,3691,0.25,0.3,0.35,0.1
9,609478f...,3692,0.1,0.3,0.2,0.1
9,609478f...,3693,0.25,0.3,0.45,0.1
9,609478f...,3694,0,0.3,0.2,0.1
9,609478f...,3695,0.3,0.3,0.45,0.1
9,609478f...,3696,0.2,0.3,0.35,0.1
9,609478f...,3697,0.25,0.3,0.35,0.1
9,609478f...,3698,0.15,0.3,0.15,0.1
9,609478f...,3699,0.15,0.3,0.15,0.1
9,609478f...,3700,0.15,0.3,0.25,0.1
9,609478f...,3701,0.1,0.3,0.15,0.1
9,609478f...,3702,0.1,0.3,0.25,0.1
9,609478f...,3703,0.2,0.3,0.25,0.1
9,609478f...,3704,0.3,0.3,0.25,0.1
9,609478f...,3705,0.15,0.3,0.35,0.1
9,609478f...,3706,0.2,0.3,0.25,0.1
9,609478f...,3707,0.2,0.3,0.3,0.1
9,609478f...,3708,0.3,0.3,0.35,0.1
9,609478f...,3709,0.25,0.3,0.15,0.1
9,609478f...,3710,0.2,0.3,0.3,0.1
9,609478f...,3711,0.2,0.3,0.1,0.1
9,609478f...,3712,0.15,0.3,0.15,0.1
9,609478f...,3713,0.2,0.3,0.25,0.1
9,609478f...,3714,0.2,0.3,0.25,0.1
9,609478f...,3715,0.2,0.3,0.35,0.1
9,609478f...,3716,0.1,0.3,0.25,0.1
9,609478f...,3717,0.3,0.3,0.35,0.1
9,609478f...,3718,0.15,0.3,0.3,0.1
9,609478f...,3719,0.1,0.3,0.2,0.1
9,609478f...,3720,0.15,0.3,0.4,0.1
9,609478f...,3721,0.05,0.3,0.15,0.1
9,609478f...,3722,0.15,0.3,0.2,0.1
9,609478f...,3723,0.25,0.3,0.3,0.1
9,609478f...,3724,0.15,0.3,0.2,0.1
9,609478f...,3725,0.15,0.3,0.2,0.1
9,609478f...,3726,0.2,0.3,0.35,0.1
9,609478f...,3727,0.25,0.3,0.3,0.1
9,609478f...,3728,0.2,0.3,0.3,0.1
9,609478f...,3729,0.25,0.3,0.25,0.1
9,609478f...,3730,0.1,0.3,0.25,0.1
9,609478f...,3731,0.2,0.3,0.25,0.1
9,609478f...,3732,0.15,0.3,0.15,0.1
9,609478f...,3733,0.15,0.3,0.3,0.1
9,609478f...,3734,0.1,0.3,0.25,0.1
9,609478f...,3735,0.2,0.3,0.25,0.1
9,609478f...,3736,0.05,0.3,0.3,0.1
9,609478f...,3737,0.15,0.3,0.4,0.1
9,609478f...,3738,0.1,0.3,0.25,0.1
9,609478f...,3739,0.15,0.3,0.25,0.1
9,609478f...,3740,0.15,0.3,0.1,0.1
9,609478f...,3741,0.2,0.3,0.2,0.1
9,609478f...,3742,0.1,0.3,0.4,0.1
9,609478f...,3743,0.25,0.3,0.3,0.1
9,609478f...,3744,0.1,0.3,0.3,0.1
9,609478f...,3745,0.15,0.3,0.3,0.1
9,609478f...,3746,0.3,0.3,0.3,0.1
9,609478f...,3747,0,0.3,0.05,0.1
9,609478f...,3748,0.2,0.3,0.55,0.1
9,609478f...,3749,0.2,0.3,0.45,0.1
9,609478f...,3750,0.2,0.3,0.25,0.1
9,609478f...,3751,0.05,0.3,0.2,0.1
9,609478f...,3752,0.15,0.3,0.3,0.1
9,609478f...,3753,0.2,0.3,0.35,0.1
9,609478f...,3754,0.2,0.3,0.15,0.1
9,609478f...,3755,0.2,0.3,0.35,0.1
9,609478f...,3756,0.3,0.3,0.5,0.1
9,609478f...,3757,0.2,0.3,0.2,0.1
9,609478f...,3758,0.05,0.3,0.1,0.1
9,609478f...,3759,0.15,0.3,0.35,0.1
9,609478f...,3760,0.2,0.3,0.35,0.1
9,609478f...,3761,0.2,0.3,0.2,0.1
9,609478f...,3762,0.2,0.3,0.25,0.1
9,609478f...,3763,0.15,0.3,0.3,0.1
9,609478f...,3764,0.3,0.3,0.45,0.1
9,609478f...,3765,0.25,0.3,0.5,0.1
9,609478f...,3766,0.1,0.3,0.15,0.1
9,609478f...,3767,0.1,0.3,0.35,0.1
9,609478f...,3768,0.05,0.3,0.25,0.1
9,609478f...,3769,0.1,0.3,0.15,0.1
9,609478f...,3770,0.15,0.3,0.2,0.1
9,609478f...,3771,0.15,0.3,0.35,0.1
9,609478f...,3772,0.2,0.3,0.35,0.1
9,609478f...,3773,0.2,0.3,0.35,0.1
9,609478f...,3774,0.2,0.3,0.3,0.1
9,609478f...,3775,0.25,0.3,0.3,0.1
9,609478f...,3776,0.05,0.3,0.15,0.1
9,609478f...,3777,0.05,0.3,0.25,0.1
9,609478f...,3778,0.1,0.3,0.35,0.1
9,609478f...,3779,0.2,0.3,0.45,0.1
9,609478f...,3780,0.1,0.3,0.4,0.1
9,609478f...,3781,0.2,0.3,0.2,0.1
9,609478f...,3782,0.1,0.3,0.15,0.1
9,609478f...,3783,0.1,0.3,0.3,0.1
9,609478f...,3784,0.2,0.3,0.15,0.1
9,609478f...,3785,0.15,0.3,0.4,0.1
9,609478f...,3786,0.3,0.3,0.45,0.1
9,609478f...,3787,0.2,0.3,0.4,0.1
9,609478f...,3788,0.2,0.3,0.35,0.1
9,609478f...,3789,0.15,0.3,0.25,0.1
9,609478f...,3790,0.2,0.3,0.25,0.1
9,609478f...,3791,0.2,0.3,0.25,0.1
9,609478f...,3792,0.3,0.3,0.5,0.1
9,609478f...,3793,0.15,0.3,0.3,0.1
9,609478f...,3794,0.2,0.3,0.2,0.1
9,609478f...,3795,0.15,0.3,0.1,0.1
9,609478f...,3796,0.15,0.3,0.25,0.1
9,609478f...,3797,0.2,0.3,0.35,0.1
9,609478f...,3798,0.2,0.3,0.25,0.1
9,609478f...,3799,0.2,0.3,0.2,0.1
9,609478f...,3800,0.2,0.3,0.4,0.1
9,609478f...,3801,0.25,0.3,0.25,0.1
9,609478f...,3802,0.1,0.3,0.2,0.1
9,609478f...,3803,0.25,0.3,0.4,0.1
9,609478f...,3804,0.2,0.3,0.3,0.1
9,609478f...,3805,0.25,0.3,0.3,0.1
9,609478f...,3806,0.15,0.3,0.35,0.1
9,609478f...,3807,0.2,0.3,0.25,0.1
9,609478f...,3808,0.15,0.3,0.3,0.1
9,609478f...,3809,0.2,0.3,0.35,0.1
9,609478f...,3810,0.2,0.3,0.25,0.1
9,609478f...,3811,0.15,0.3,0.2,0.1
9,609478f...,3812,0.05,0.3,0.05,0.1
9,609478f...,3813,0.2,0.3,0.5,0.1
9,609478f...,3814,0.15,0.3,0.55,0.1
9,609478f...,3815,0.15,0.3,0.3,0.1
9,609478f...,3816,0.15,0.3,0.4,0.1
9,609478f...,3817,0.1,0.3,0.3,0.1
9,609478f...,3818,0.1,0.3,0.25,0.1
9,609478f...,3819,0.2,0.3,0.15,0.1
9,609478f...,3820,0.2,0.3,0.15,0.1
9,609478f...,3821,0.15,0.3,0.3,0.1
9,609478f...,3822,0.15,0.3,0.3,0.1
9,609478f...,3823,0.25,0.3,0.4,0.1
9,609478f...,3824,0.15,0.3,0.25,0.1
